SAT.V,SAT.Q,SAT.C,School,GPA,Status,Gender
650,710,1360,BUSINESS,3.5569,G,M
590,550,1140,COMMUNICATIONS,2.6923,G,M
540,460,1000,NATURAL SCIENCE,2.4482,G,M
470,470,940,LIBERAL ARTS,3.2641,G,M
630,570,1200,LIBERAL ARTS,3.67,G,F
600,510,1110,BUSINESS,3.3636,G,M
530,520,1050,LIBERAL ARTS,2.566,G,F
470,360,830,COMMUNICATIONS,2.9278,G,F
610,610,1220,ENGINEERING,3.4107,G,M
650,650,1300,BUSINESS,2.757,G,F
550,650,1200,ENGINEERING,3.3475,G,F
560,710,1270,LIBERAL ARTS,2.8636,G,F
610,650,1260,LIBERAL ARTS,3.6909,G,M
680,700,1380,BUSINESS,3.7739,G,M
450,540,990,NATURAL SCIENCE,2.5631,G,M
560,650,1210,BUSINESS,2.9009,G,M
520,590,1110,BUSINESS,3.8571,G,F
610,670,1280,BUSINESS,3.0714,G,M
410,440,850,LIBERAL ARTS,2.9262,G,M
690,600,1290,COMMUNICATIONS,3.6691,G,M
760,670,1430,BUSINESS,3.625,G,F
610,590,1200,COMMUNICATIONS,2.9158,G,F
540,460,1000,NATURAL SCIENCE,3.4878,G,F
560,590,1150,LIBERAL ARTS,2.1864,G,M
560,520,1080,LIBERAL ARTS,2.8829,G,M
560,630,1190,LIBERAL ARTS,2.991,G,F
540,660,1200,LIBERAL ARTS,2.9,G,F
570,510,1080,LIBERAL ARTS,2.4045,G,F
590,680,1270,NATURAL SCIENCE,3.6055,G,M
700,680,1380,NATURAL SCIENCE,3.5035,G,F
580,660,1240,NATURAL SCIENCE,2.2303,G,F
760,800,1560,ENGINEERING,3.1094,G,F
690,720,1410,LIBERAL ARTS,3.7586,G,M
560,630,1190,ENGINEERING,2.5648,G,F
570,670,1240,NATURAL SCIENCE,3.112,G,F
490,520,1010,COMMUNICATIONS,3.9157,G,M
560,570,1130,BUSINESS,3.6585,G,F
690,620,1310,FINE ARTS,3.7214,G,F
610,490,1100,NATURAL SCIENCE,2.6538,G,F
480,640,1120,NATURAL SCIENCE,2.541,G,F
510,590,1100,NATURAL SCIENCE,2.7619,G,M
630,560,1190,LIBERAL ARTS,3.1592,G,F
800,700,1500,LIBERAL ARTS,3.8015,G,M
540,530,1070,ENGINEERING,3.21,G,F
460,420,880,LIBERAL ARTS,2.4684,G,M
630,660,1290,BUSINESS,2.8415,G,F
610,540,1150,LIBERAL ARTS,3.7765,G,F
560,530,1090,LIBERAL ARTS,2.8863,G,M
680,780,1460,NATURAL SCIENCE,3.9655,G,M
650,540,1190,NATURAL SCIENCE,3.1732,G,F
420,440,860,COMMUNICATIONS,3.246,G,M
560,580,1140,ENGINEERING,3.4656,G,M
580,750,1330,ENGINEERING,3.1102,G,F
510,600,1110,NATURAL SCIENCE,3.46,G,M
570,690,1260,LIBERAL ARTS,3.1454,G,F
510,650,1160,BUSINESS,3.3461,G,M
440,550,990,NATURAL SCIENCE,3.2156,G,M
570,590,1160,BUSINESS,3.5576,G,F
730,720,1450,COMMUNICATIONS,3.6407,G,M
600,630,1230,BUSINESS,3.3311,G,M
690,710,1400,NATURAL SCIENCE,3.3741,G,F
620,580,1200,NATURAL SCIENCE,2.9534,G,F
590,670,1260,NATURAL SCIENCE,3.5793,G,F
680,800,1480,NATURAL SCIENCE,3.2393,G,F
550,530,1080,LIBERAL ARTS,3.3271,G,M
520,590,1110,NATURAL SCIENCE,3.6339,G,F
580,700,1280,NATURAL SCIENCE,3.0982,G,M
480,560,1040,BUSINESS,2.2573,G,M
680,580,1260,LIBERAL ARTS,3.0606,G,M
430,510,940,LIBERAL ARTS,2.3015,G,M
590,630,1220,LIBERAL ARTS,2.8412,G,M
610,680,1290,BUSINESS,3.5785,G,F
700,660,1360,LIBERAL ARTS,2.9417,G,F
620,640,1260,LIBERAL ARTS,3.2031,G,F
590,660,1250,NATURAL SCIENCE,2.672,G,F
660,660,1320,NATURAL SCIENCE,3.685,G,M
430,500,930,BUSINESS,3.0454,G,F
580,690,1270,LIBERAL ARTS,3.9666,G,F
660,500,1160,NURSING,3.9724,G,F
530,680,1210,NATURAL SCIENCE,3,G,F
610,700,1310,BUSINESS,3.37,G,M
620,550,1170,LIBERAL ARTS,3.1838,G,F
610,550,1160,LIBERAL ARTS,3.3464,G,M
670,660,1330,ENGINEERING,3.7022,G,M
560,680,1240,LIBERAL ARTS,3.625,G,F
630,740,1370,BUSINESS,3.8736,G,F
440,480,920,NATURAL SCIENCE,3.0353,G,M
690,570,1260,COMMUNICATIONS,3.5677,G,M
590,630,1220,LIBERAL ARTS,2.8865,G,M
570,650,1220,LIBERAL ARTS,3.5425,G,M
500,710,1210,ENGINEERING,3.1951,G,M
620,670,1290,LIBERAL ARTS,3.5744,G,F
700,630,1330,BUSINESS,3.6413,G,M
590,580,1170,LIBERAL ARTS,2.5867,G,F
570,580,1150,BUSINESS,2.6974,G,F
540,710,1250,LIBERAL ARTS,3.8148,G,M
540,510,1050,BUSINESS,3.1428,G,M
680,800,1480,ENGINEERING,3.604,G,M
640,690,1330,LIBERAL ARTS,3.5,G,F
740,640,1380,BUSINESS,3.8972,G,F
510,550,1060,LIBERAL ARTS,2.9268,G,F
600,740,1340,ENGINEERING,2.435,G,M
520,610,1130,BUSINESS,3.8571,G,M
520,600,1120,NURSING,3.875,G,F
610,630,1240,LIBERAL ARTS,3.3103,G,F
580,670,1250,NATURAL SCIENCE,3.4942,G,M
620,700,1320,ENGINEERING,3.0753,G,M
700,800,1500,ENGINEERING,3.6814,G,M
580,710,1290,ENGINEERING,2.6821,G,F
620,540,1160,LIBERAL ARTS,2.2941,G,F
540,610,1150,NATURAL SCIENCE,2.7222,G,F
660,700,1360,BUSINESS,3.1089,G,M
550,600,1150,COMMUNICATIONS,3.6464,G,M
540,670,1210,LIBERAL ARTS,2.8349,G,M
480,540,1020,NATURAL SCIENCE,3.38,G,M
570,630,1200,LIBERAL ARTS,2.6956,G,F
740,580,1320,LIBERAL ARTS,3.3697,G,F
630,720,1350,NATURAL SCIENCE,2.1985,G,M
610,530,1140,LIBERAL ARTS,2.7904,G,M
620,670,1290,NATURAL SCIENCE,3.4452,G,F
650,670,1320,LIBERAL ARTS,3.5032,G,F
700,700,1400,BUSINESS,3.6,G,M
560,610,1170,LIBERAL ARTS,3.1018,G,M
700,660,1360,LIBERAL ARTS,3.1011,G,F
490,630,1120,ENGINEERING,3.0769,G,F
560,520,1080,LIBERAL ARTS,3.324,G,F
730,650,1380,ENGINEERING,2.858,G,M
600,620,1220,NATURAL SCIENCE,3.0467,G,F
540,620,1160,NATURAL SCIENCE,3.4352,G,M
610,540,1150,NATURAL SCIENCE,3.1603,G,F
590,430,1020,LIBERAL ARTS,3.226,G,M
500,670,1170,LIBERAL ARTS,3.5208,G,M
750,650,1400,COMMUNICATIONS,3.1015,G,M
600,680,1280,NATURAL SCIENCE,3.5161,G,M
570,540,1110,BUSINESS,2.8053,G,M
630,630,1260,NATURAL SCIENCE,2.9769,G,F
560,790,1350,ENGINEERING,3.1304,G,F
630,630,1260,LIBERAL ARTS,3.1791,G,M
480,620,1100,ENGINEERING,2.0409,G,M
520,770,1290,BUSINESS,3.4953,G,M
500,560,1060,BUSINESS,2.4948,G,F
600,490,1090,NATURAL SCIENCE,3.4778,G,M
620,640,1260,BUSINESS,3.375,G,M
620,720,1340,FINE ARTS,3.7608,G,F
470,470,940,BUSINESS,2.1449,G,M
430,570,1000,NATURAL SCIENCE,2.8796,G,F
630,690,1320,BUSINESS,3.8108,G,F
580,570,1150,LIBERAL ARTS,3.4842,G,M
540,580,1120,LIBERAL ARTS,2.4926,G,M
570,650,1220,NATURAL SCIENCE,3.8292,G,M
610,610,1220,BUSINESS,3.9673,G,M
530,560,1090,BUSINESS,2.785,G,M
430,480,910,LIBERAL ARTS,2.32,G,M
580,540,1120,NATURAL SCIENCE,3.8879,G,M
440,500,940,ENGINEERING,2.5283,G,F
590,710,1300,BUSINESS,3.307,G,M
670,650,1320,ENGINEERING,3.0862,G,F
480,570,1050,NATURAL SCIENCE,2.5423,G,M
640,660,1300,BUSINESS,2.9807,G,F
530,500,1030,LIBERAL ARTS,2.8636,G,M
570,490,1060,LIBERAL ARTS,2.8582,G,M
430,610,1040,LIBERAL ARTS,2.08,G,M
460,610,1070,ENGINEERING,2.7672,G,F
520,520,1040,EDUCATION,3.0923,G,M
570,640,1210,LIBERAL ARTS,3.0377,G,M
510,660,1170,LIBERAL ARTS,3.0444,G,F
610,630,1240,LIBERAL ARTS,3.8217,G,F
560,750,1310,ENGINEERING,3.7092,G,F
560,520,1080,LIBERAL ARTS,3.0333,G,F
600,640,1240,LIBERAL ARTS,3.3826,G,M
670,630,1300,NATURAL SCIENCE,3.6888,G,M
560,620,1180,BUSINESS,2.8256,G,M
650,650,1300,ARCHITECTURE,3.7209,G,M
720,700,1420,LIBERAL ARTS,3.8235,G,F
720,770,1490,BUSINESS,3.8269,G,M
550,580,1130,NATURAL SCIENCE,2.3495,G,M
610,580,1190,LIBERAL ARTS,3.1282,G,F
560,430,990,BUSINESS,2.2689,G,F
520,680,1200,BUSINESS,3.909,G,F
570,650,1220,NATURAL SCIENCE,3.6428,G,M
580,560,1140,NATURAL SCIENCE,3.3644,G,F
520,620,1140,LIBERAL ARTS,2.8992,G,F
460,530,990,LIBERAL ARTS,2.1729,G,F
560,710,1270,ENGINEERING,3.9538,G,F
560,590,1150,BUSINESS,2.7578,G,M
520,610,1130,COMMUNICATIONS,3.84,G,M
700,630,1330,LIBERAL ARTS,2.8934,G,M
620,590,1210,LIBERAL ARTS,3.8086,G,M
510,630,1140,NATURAL SCIENCE,3.0873,G,F
690,740,1430,BUSINESS,3.1896,G,M
640,650,1290,NATURAL SCIENCE,3.5803,G,M
680,680,1360,NATURAL SCIENCE,3.5619,G,F
640,700,1340,BUSINESS,3.8064,G,M
640,720,1360,COMMUNICATIONS,3.2325,G,M
520,490,1010,BUSINESS,2.9809,G,F
680,620,1300,LIBERAL ARTS,3.8155,G,F
570,520,1090,LIBERAL ARTS,3.7476,G,M
640,630,1270,COMMUNICATIONS,3.76,G,M
590,620,1210,LIBERAL ARTS,2.6559,G,F
560,650,1210,EDUCATION,3.423,G,F
530,560,1090,BUSINESS,2.5194,G,F
630,570,1200,NATURAL SCIENCE,2.6287,G,F
660,720,1380,ENGINEERING,3.1467,G,F
610,790,1400,LIBERAL ARTS,3.6043,G,F
710,660,1370,BUSINESS,3.7631,G,M
750,680,1430,ENGINEERING,3.3969,G,F
420,550,970,LIBERAL ARTS,3.4736,G,F
640,790,1430,LIBERAL ARTS,3.8913,G,F
660,600,1260,NATURAL SCIENCE,3.909,G,F
570,630,1200,LIBERAL ARTS,3.4747,G,F
660,530,1190,LIBERAL ARTS,3.537,G,M
620,580,1200,BUSINESS,2.8613,G,M
770,780,1550,NATURAL SCIENCE,4,G,F
700,740,1440,BUSINESS,3.592,G,F
600,690,1290,LIBERAL ARTS,3.2886,G,F
700,560,1260,FINE ARTS,3.2268,G,M
480,540,1020,BUSINESS,3.3548,G,F
570,720,1290,LIBERAL ARTS,2.6,G,M
480,550,1030,NATURAL SCIENCE,2.5036,G,F
760,640,1400,BUSINESS,3.6391,G,M
660,710,1370,BUSINESS,4,G,F
580,630,1210,NATURAL SCIENCE,2.5853,G,F
620,630,1250,COMMUNICATIONS,3.6666,G,F
620,650,1270,LIBERAL ARTS,3.2521,G,F
530,450,980,BUSINESS,3.4,G,M
440,510,950,LIBERAL ARTS,2.2283,G,F
650,660,1310,NATURAL SCIENCE,2.5206,G,F
460,540,1000,COMMUNICATIONS,2.9154,G,M
660,540,1200,NURSING,3.304,G,M
410,410,820,BUSINESS,2.729,G,M
530,610,1140,BUSINESS,2.6666,G,M
600,610,1210,LIBERAL ARTS,2.4529,G,F
600,550,1150,BUSINESS,2.647,G,M
500,430,930,NATURAL SCIENCE,2.2027,G,F
660,690,1350,NATURAL SCIENCE,2.8728,G,F
530,490,1020,LIBERAL ARTS,3.7029,G,M
510,520,1030,ARCHITECTURE,3.31,G,M
640,620,1260,LIBERAL ARTS,3.9752,G,M
610,600,1210,NATURAL SCIENCE,2.6213,G,M
690,780,1470,NATURAL SCIENCE,3.9274,G,M
670,520,1190,LIBERAL ARTS,3.15,G,M
670,730,1400,NATURAL SCIENCE,3.6644,G,F
600,630,1230,NATURAL SCIENCE,3.1326,G,M
710,660,1370,NATURAL SCIENCE,2.595,G,F
710,800,1510,ENGINEERING,3.1964,G,F
700,650,1350,LIBERAL ARTS,3.2986,G,M
610,580,1190,LIBERAL ARTS,2.8349,G,M
690,720,1410,ARCHITECTURE,3.4939,G,M
550,610,1160,NATURAL SCIENCE,3.2385,G,M
650,610,1260,NATURAL SCIENCE,3.1284,G,M
420,570,990,SOCIAL WORK,3.5523,G,F
580,670,1250,FINE ARTS,3.2258,G,F
530,630,1160,ENGINEERING,2.2385,G,M
720,700,1420,LIBERAL ARTS,3.9795,G,F
480,520,1000,LIBERAL ARTS,3.4506,G,M
720,600,1320,NATURAL SCIENCE,3.74,G,F
670,660,1330,LIBERAL ARTS,2.6014,G,M
590,570,1160,BUSINESS,3.4166,G,M
610,670,1280,NATURAL SCIENCE,2.2649,G,M
580,610,1190,LIBERAL ARTS,3.49,G,F
660,720,1380,LIBERAL ARTS,3.4406,G,F
630,620,1250,LIBERAL ARTS,3.2592,G,M
520,660,1180,NATURAL SCIENCE,2.8775,G,F
580,700,1280,ENGINEERING,2.4387,G,F
570,500,1070,EDUCATION,3.1666,G,M
590,640,1230,NATURAL SCIENCE,2.7606,G,F
580,490,1070,LIBERAL ARTS,2.9322,G,F
670,690,1360,BUSINESS,3.9083,G,M
510,630,1140,EDUCATION,3.491,G,F
560,620,1180,LIBERAL ARTS,3.2788,G,M
630,580,1210,LIBERAL ARTS,2.8051,G,M
540,510,1050,LIBERAL ARTS,3.4152,G,F
670,670,1340,NATURAL SCIENCE,3.4901,G,F
600,630,1230,LIBERAL ARTS,2.313,G,F
610,580,1190,LIBERAL ARTS,3.4413,G,M
660,640,1300,BUSINESS,3.9741,G,F
760,750,1510,ENGINEERING,3.7439,G,F
510,530,1040,LIBERAL ARTS,3.7053,G,F
620,660,1280,NATURAL SCIENCE,3.5867,G,F
690,690,1380,NATURAL SCIENCE,2.9459,G,M
600,610,1210,NATURAL SCIENCE,2.728,G,F
630,570,1200,LIBERAL ARTS,3.2452,G,F
790,690,1480,COMMUNICATIONS,3.7669,G,M
700,580,1280,NATURAL SCIENCE,3.5597,G,F
540,560,1100,NATURAL SCIENCE,2.9021,G,M
640,630,1270,NATURAL SCIENCE,3.5714,G,M
630,670,1300,NATURAL SCIENCE,3.8211,G,M
670,600,1270,NATURAL SCIENCE,3.6569,G,M
460,530,990,NATURAL SCIENCE,2.3227,G,M
670,670,1340,BUSINESS,3.548,G,F
680,560,1240,LIBERAL ARTS,3.0659,G,F
580,570,1150,NATURAL SCIENCE,3.2758,G,F
630,550,1180,LIBERAL ARTS,2.8672,G,F
680,660,1340,COMMUNICATIONS,3.431,G,M
570,610,1180,FINE ARTS,3.8032,G,F
620,560,1180,LIBERAL ARTS,3.103,G,F
410,550,960,LIBERAL ARTS,3.1875,G,F
620,620,1240,LIBERAL ARTS,2.2882,G,F
430,400,830,BUSINESS,2.4205,G,M
550,620,1170,LIBERAL ARTS,3.0176,G,F
630,780,1410,ENGINEERING,3.0131,G,F
570,500,1070,LIBERAL ARTS,2.9775,G,F
580,610,1190,ENGINEERING,2.9557,G,F
530,520,1050,NATURAL SCIENCE,3.3095,G,F
560,650,1210,NATURAL SCIENCE,2.8583,G,F
600,710,1310,BUSINESS,2.8312,G,F
560,500,1060,NATURAL SCIENCE,2.5945,G,F
660,790,1450,NATURAL SCIENCE,3.1764,G,M
680,680,1360,LIBERAL ARTS,2.9821,G,M
750,680,1430,ENGINEERING,3.2818,G,M
570,650,1220,NATURAL SCIENCE,3.02,G,F
580,660,1240,ENGINEERING,3.4818,G,M
470,550,1020,NATURAL SCIENCE,3.4504,G,F
570,560,1130,BUSINESS,2.5436,G,M
450,500,950,EDUCATION,2.3114,G,M
530,630,1160,BUSINESS,3.4336,G,F
610,640,1250,NATURAL SCIENCE,3.3177,G,F
470,520,990,LIBERAL ARTS,3.157,G,F
590,610,1200,LIBERAL ARTS,2.0444,G,M
590,470,1060,LIBERAL ARTS,3.2941,G,M
580,740,1320,ENGINEERING,2.6621,G,F
470,530,1000,LIBERAL ARTS,2.8015,G,F
780,660,1440,LIBERAL ARTS,4,G,M
580,640,1220,ENGINEERING,2.488,G,F
690,620,1310,LIBERAL ARTS,2.5294,G,M
550,460,1010,BUSINESS,3,G,F
800,720,1520,LIBERAL ARTS,3.5555,G,M
520,570,1090,BUSINESS,2.8373,G,M
570,510,1080,LIBERAL ARTS,2.6293,G,M
540,470,1010,BUSINESS,3.4766,G,M
580,470,1050,COMMUNICATIONS,3.4239,G,F
650,760,1410,NATURAL SCIENCE,3.0869,G,F
540,570,1110,ENGINEERING,2.9624,G,F
770,730,1500,ENGINEERING,2.916,G,M
650,690,1340,BUSINESS,3.8548,G,F
650,630,1280,NATURAL SCIENCE,2.1727,G,F
590,710,1300,LIBERAL ARTS,3.6808,G,M
500,500,1000,LIBERAL ARTS,3.244,G,M
540,470,1010,NATURAL SCIENCE,2.6934,G,F
600,650,1250,NATURAL SCIENCE,3.26,G,M
620,690,1310,NATURAL SCIENCE,3.0808,G,M
720,700,1420,LIBERAL ARTS,3.5588,G,M
690,680,1370,ARCHITECTURE,3.7471,G,M
520,590,1110,LIBERAL ARTS,2.7767,G,F
500,590,1090,BUSINESS,3.2912,G,F
630,550,1180,LIBERAL ARTS,2.3984,G,F
730,720,1450,NATURAL SCIENCE,3.6562,G,F
550,580,1130,FINE ARTS,2.9617,G,M
610,650,1260,ENGINEERING,3.0091,G,F
570,560,1130,NATURAL SCIENCE,3.2517,G,M
620,580,1200,LIBERAL ARTS,3.4561,G,F
500,500,1000,LIBERAL ARTS,2.2619,G,M
600,490,1090,LIBERAL ARTS,2.3609,G,M
710,680,1390,BUSINESS,3.5126,G,F
600,790,1390,NATURAL SCIENCE,2.363,G,F
610,640,1250,NATURAL SCIENCE,3.076,G,M
520,600,1120,COMMUNICATIONS,2.8113,G,M
610,630,1240,ENGINEERING,2.5428,G,F
610,670,1280,BUSINESS,3.5849,G,M
660,580,1240,LIBERAL ARTS,2.4504,G,M
570,540,1110,LIBERAL ARTS,3.3629,G,F
770,590,1360,LIBERAL ARTS,3.7105,G,M
470,560,1030,LIBERAL ARTS,3.0654,G,F
400,440,840,NATURAL SCIENCE,2.3553,G,F
640,520,1160,LIBERAL ARTS,3.6883,G,F
800,700,1500,BUSINESS,3.8853,G,M
800,660,1460,NATURAL SCIENCE,3.7974,G,M
510,580,1090,NATURAL SCIENCE,3.4452,G,F
640,660,1300,LIBERAL ARTS,2.9912,G,M
480,460,940,EDUCATION,3.2747,G,M
540,670,1210,BUSINESS,2.6601,G,F
460,510,970,BUSINESS,3.25,G,M
710,660,1370,NATURAL SCIENCE,3.1363,G,F
660,500,1160,LIBERAL ARTS,3.7473,G,M
620,800,1420,BUSINESS,3.6742,G,M
630,560,1190,ENGINEERING,2.2413,G,F
600,550,1150,SOCIAL WORK,3.1833,G,F
680,650,1330,COMMUNICATIONS,3.7717,G,F
540,550,1090,NURSING,3.3604,G,F
580,710,1290,COMMUNICATIONS,3.1652,G,M
400,500,900,LIBERAL ARTS,2.0504,G,F
660,790,1450,ENGINEERING,3.0508,G,M
560,620,1180,BUSINESS,3.0582,G,F
550,630,1180,NATURAL SCIENCE,2.5302,G,F
670,660,1330,LIBERAL ARTS,3.0336,G,F
650,700,1350,LIBERAL ARTS,2.119,G,M
690,660,1350,NATURAL SCIENCE,3.0782,G,M
550,510,1060,NATURAL SCIENCE,3.324,G,M
530,570,1100,ENGINEERING,2.7031,G,M
530,530,1060,LIBERAL ARTS,2.8104,G,M
590,760,1350,ENGINEERING,2.9393,G,M
630,800,1430,BUSINESS,3.9745,G,M
660,560,1220,LIBERAL ARTS,3.4105,G,F
610,740,1350,ENGINEERING,3.3389,G,F
560,600,1160,NATURAL SCIENCE,3.2436,G,M
600,660,1260,NATURAL SCIENCE,2.7073,G,F
470,630,1100,NATURAL SCIENCE,2.3559,G,M
560,540,1100,ENGINEERING,2.5725,G,M
720,680,1400,COMMUNICATIONS,3.9634,G,M
680,730,1410,ENGINEERING,2.4276,G,F
710,630,1340,LIBERAL ARTS,3.1052,G,M
650,740,1390,LIBERAL ARTS,3.9181,G,M
490,680,1170,BUSINESS,3.0593,G,F
660,620,1280,ENGINEERING,3.6722,G,F
650,740,1390,NATURAL SCIENCE,3.9734,G,F
580,690,1270,BUSINESS,3.1538,G,M
630,700,1330,ENGINEERING,3.5689,G,F
560,520,1080,LIBERAL ARTS,3.2022,G,F
620,590,1210,NATURAL SCIENCE,2.1984,G,F
780,560,1340,LIBERAL ARTS,3.1891,G,F
610,560,1170,BUSINESS,3.1897,G,M
530,690,1220,NATURAL SCIENCE,2.0773,G,F
530,560,1090,NATURAL SCIENCE,3.0173,G,M
550,710,1260,ENGINEERING,2.9787,G,F
600,590,1190,LIBERAL ARTS,3.2965,G,F
530,590,1120,ENGINEERING,3.2524,G,F
610,700,1310,ENGINEERING,3.5156,G,F
420,510,930,LIBERAL ARTS,2.2051,G,F
540,620,1160,LIBERAL ARTS,3.5487,G,F
560,620,1180,BUSINESS,3.4055,G,M
500,510,1010,NATURAL SCIENCE,3.8167,G,M
470,630,1100,LIBERAL ARTS,3.4803,G,F
590,640,1230,LIBERAL ARTS,3.018,G,M
560,490,1050,COMMUNICATIONS,2.6902,G,F
510,600,1110,LIBERAL ARTS,2.264,G,F
630,690,1320,BUSINESS,3.6562,G,F
730,740,1470,LIBERAL ARTS,3.7086,G,F
600,570,1170,LIBERAL ARTS,3.1333,G,M
480,620,1100,COMMUNICATIONS,3.426,G,M
570,630,1200,LIBERAL ARTS,2.9196,G,F
630,670,1300,NATURAL SCIENCE,3.8333,G,M
720,630,1350,BUSINESS,3.5816,G,F
650,670,1320,LIBERAL ARTS,3.268,G,F
510,580,1090,NATURAL SCIENCE,3.3565,G,F
710,680,1390,NATURAL SCIENCE,3.554,G,F
530,480,1010,LIBERAL ARTS,3,G,M
460,570,1030,EDUCATION,2.646,G,F
600,470,1070,ENGINEERING,2.4054,G,F
480,510,990,LIBERAL ARTS,2.5925,G,F
530,600,1130,ENGINEERING,3.0859,G,F
590,620,1210,COMMUNICATIONS,3.2222,G,M
610,690,1300,ENGINEERING,3.7391,G,M
660,650,1310,BUSINESS,4,G,M
590,650,1240,NATURAL SCIENCE,3.9727,G,F
570,560,1130,COMMUNICATIONS,3.9259,G,M
420,590,1010,ENGINEERING,2.5724,G,F
560,700,1260,LIBERAL ARTS,3.741,G,F
470,630,1100,ENGINEERING,2.5514,G,F
590,660,1250,ENGINEERING,2.7596,G,F
630,800,1430,NATURAL SCIENCE,3.2682,G,M
620,670,1290,NATURAL SCIENCE,3.1916,G,M
560,650,1210,NATURAL SCIENCE,3.5909,G,F
600,620,1220,BUSINESS,3.2654,G,M
530,570,1100,LIBERAL ARTS,2.6949,G,F
560,610,1170,LIBERAL ARTS,3.5486,G,F
530,630,1160,ENGINEERING,2.341,G,F
590,510,1100,BUSINESS,3.8201,G,F
560,580,1140,LIBERAL ARTS,3.2197,G,M
540,650,1190,BUSINESS,4,G,F
640,650,1290,ENGINEERING,3.1796,G,F
660,620,1280,FINE ARTS,3.8434,G,M
510,600,1110,LIBERAL ARTS,2.6396,G,F
700,600,1300,BUSINESS,3.4758,G,M
610,650,1260,BUSINESS,2.5773,G,F
660,600,1260,LIBERAL ARTS,2.8148,G,M
540,560,1100,LIBERAL ARTS,3.4017,G,M
680,730,1410,ENGINEERING,3.902,G,F
700,590,1290,LIBERAL ARTS,3.64,G,M
530,550,1080,COMMUNICATIONS,3.372,G,F
560,580,1140,LIBERAL ARTS,3.7569,G,M
680,740,1420,NATURAL SCIENCE,3.3773,G,F
570,610,1180,ENGINEERING,3.376,G,F
700,670,1370,ENGINEERING,3.958,G,M
580,570,1150,ENGINEERING,2.1176,G,M
620,660,1280,FINE ARTS,3.5645,G,F
660,620,1280,COMMUNICATIONS,3.6288,G,M
560,690,1250,NATURAL SCIENCE,3.6528,G,M
700,540,1240,LIBERAL ARTS,2.6071,G,M
580,590,1170,LIBERAL ARTS,3.3113,G,F
600,670,1270,LIBERAL ARTS,3.4017,G,M
600,700,1300,ENGINEERING,3.7692,G,F
780,750,1530,LIBERAL ARTS,3.4429,G,F
530,690,1220,ENGINEERING,3.6355,G,F
650,770,1420,ENGINEERING,3.9137,G,M
630,720,1350,NATURAL SCIENCE,2.4545,G,M
670,720,1390,LIBERAL ARTS,3.6805,G,F
580,640,1220,LIBERAL ARTS,3.0727,G,M
550,650,1200,BUSINESS,2.4464,G,M
790,800,1590,LIBERAL ARTS,3.95,G,F
580,610,1190,LIBERAL ARTS,3.3142,G,F
610,590,1200,COMMUNICATIONS,3.7087,G,F
580,630,1210,ENGINEERING,2.7449,G,M
560,570,1130,NATURAL SCIENCE,3.422,G,F
780,740,1520,LIBERAL ARTS,2.8344,G,M
710,670,1380,LIBERAL ARTS,3.7714,G,F
540,520,1060,FINE ARTS,3.7318,G,F
640,710,1350,ENGINEERING,2.6578,G,M
530,520,1050,LIBERAL ARTS,3.0697,G,M
540,560,1100,NATURAL SCIENCE,3.4913,G,F
610,560,1170,NATURAL SCIENCE,3.7933,G,F
690,670,1360,LIBERAL ARTS,3.8586,G,F
520,490,1010,BUSINESS,2.7589,G,M
560,540,1100,LIBERAL ARTS,3.2962,G,F
610,590,1200,NATURAL SCIENCE,2.5923,G,M
570,630,1200,BUSINESS,3.8235,G,F
540,630,1170,LIBERAL ARTS,3.2978,G,F
670,520,1190,LIBERAL ARTS,3.8514,G,M
630,590,1220,LIBERAL ARTS,3.124,G,M
780,650,1430,COMMUNICATIONS,2.3185,G,M
550,660,1210,LIBERAL ARTS,3.126,G,F
650,700,1350,NATURAL SCIENCE,3.2894,G,F
630,770,1400,NATURAL SCIENCE,3.7603,G,F
630,690,1320,ENGINEERING,2.6093,G,F
640,560,1200,NATURAL SCIENCE,2.8504,G,M
710,640,1350,LIBERAL ARTS,3.9655,G,F
580,710,1290,NATURAL SCIENCE,2.914,G,M
530,530,1060,NATURAL SCIENCE,3.5045,G,F
500,580,1080,LIBERAL ARTS,3.3663,G,M
710,770,1480,ENGINEERING,2.9181,G,M
700,680,1380,LIBERAL ARTS,2.7,G,F
600,580,1180,NATURAL SCIENCE,3.1428,G,M
490,420,910,LIBERAL ARTS,2.7398,G,F
590,560,1150,COMMUNICATIONS,3.5274,G,M
670,560,1230,LIBERAL ARTS,2.9365,G,F
700,710,1410,NATURAL SCIENCE,2.546,G,F
560,460,1020,LIBERAL ARTS,2.0894,G,M
640,710,1350,ENGINEERING,3.7603,G,M
540,580,1120,NATURAL SCIENCE,3.1666,G,F
610,580,1190,BUSINESS,3.36,G,F
450,460,910,LIBERAL ARTS,3.4492,G,F
710,790,1500,NATURAL SCIENCE,3.8552,G,M
650,530,1180,FINE ARTS,2.9174,G,M
510,560,1070,BUSINESS,3.2168,G,M
560,500,1060,LIBERAL ARTS,2.5714,G,F
660,540,1200,LIBERAL ARTS,2.8558,G,F
700,730,1430,BUSINESS,3.7226,G,F
660,690,1350,FINE ARTS,3.2118,G,M
580,600,1180,NATURAL SCIENCE,3.1755,G,M
630,600,1230,FINE ARTS,3.1891,G,M
480,380,860,EDUCATION,2.3703,G,M
430,490,920,BUSINESS,2.6875,G,M
770,640,1410,LIBERAL ARTS,3.1203,G,M
800,750,1550,ARCHITECTURE,3.3017,G,M
